,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
278,7234,52,services,married,secondary,no,2072,no,no,cellular,10,jul,224,1,-1,0,unknown,no
279,398,27,admin.,married,secondary,no,-97,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes
280,7392,44,blue-collar,married,primary,no,3113,no,no,cellular,14,jul,331,2,-1,0,unknown,no
281,7926,30,services,married,secondary,no,292,yes,yes,cellular,15,apr,651,4,-1,0,unknown,no
282,5063,36,management,married,tertiary,no,2161,no,no,cellular,8,sep,708,2,183,5,success,yes
283,6007,52,technician,married,secondary,no,-38,no,no,unknown,6,jun,613,1,-1,0,unknown,no
284,4486,26,technician,single,tertiary,no,401,no,no,cellular,5,may,188,2,-1,0,unknown,yes
285,154,32,services,single,secondary,no,-198,yes,no,unknown,21,may,681,3,-1,0,unknown,yes
286,667,56,retired,divorced,tertiary,no,158,no,yes,cellular,21,jul,854,1,-1,0,unknown,yes
287,7216,32,services,married,secondary,no,1076,no,no,cellular,21,nov,906,1,129,3,failure,no
288,7069,34,management,single,tertiary,no,2093,no,no,cellular,8,aug,371,6,-1,0,unknown,no
289,2084,53,management,married,tertiary,no,3754,no,no,cellular,22,apr,307,1,278,2,failure,yes
290,7517,30,blue-collar,married,secondary,no,717,yes,no,unknown,8,may,42,1,-1,0,unknown,no
291,4767,22,student,single,secondary,no,71,no,no,cellular,13,jul,337,1,181,2,success,yes
292,4889,38,management,married,tertiary,no,1199,no,no,cellular,3,aug,482,1,-1,0,unknown,yes
293,8628,30,technician,single,secondary,no,10152,yes,no,cellular,10,jul,266,1,-1,0,unknown,no
294,1396,37,management,single,tertiary,no,22125,no,yes,cellular,21,nov,331,2,-1,0,unknown,yes
295,1836,54,entrepreneur,divorced,unknown,no,4736,yes,no,telephone,6,apr,475,6,307,5,failure,yes
296,1253,35,management,divorced,tertiary,no,859,yes,yes,cellular,19,nov,1554,1,-1,0,unknown,yes
297,2431,24,services,married,secondary,no,4500,yes,no,cellular,11,may,733,2,-1,0,unknown,yes
298,2563,41,blue-collar,married,secondary,no,580,yes,no,cellular,14,may,874,1,363,1,failure,yes
299,4960,30,technician,single,tertiary,no,2325,no,no,cellular,10,aug,263,1,127,7,failure,yes
300,5193,59,technician,married,secondary,no,1,no,no,cellular,14,oct,585,1,182,5,success,yes
301,5148,30,self-employed,single,tertiary,no,655,no,no,cellular,23,sep,272,4,184,1,success,yes
302,2143,21,student,single,secondary,no,224,no,no,cellular,30,apr,871,1,-1,0,unknown,yes
303,4187,27,blue-collar,single,primary,no,377,no,no,cellular,19,feb,645,2,-1,0,unknown,yes
304,7840,43,blue-collar,single,secondary,no,421,yes,no,unknown,15,may,298,3,-1,0,unknown,no
305,4587,31,technician,single,secondary,no,846,no,no,cellular,26,may,405,3,205,2,failure,yes
306,5175,48,admin.,married,secondary,no,368,no,no,cellular,8,oct,363,2,140,7,success,yes
307,7559,30,blue-collar,married,secondary,no,246,yes,no,cellular,17,apr,191,1,150,7,failure,no
308,4528,48,blue-collar,married,secondary,no,1230,yes,no,cellular,13,may,328,2,182,3,success,yes
309,4555,84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,unknown,yes
310,9259,34,management,divorced,tertiary,no,0,no,no,cellular,14,aug,227,3,-1,0,unknown,no
311,9021,41,technician,married,tertiary,no,-378,yes,yes,unknown,19,jun,252,2,-1,0,unknown,no
312,4082,46,blue-collar,married,secondary,no,1144,yes,no,cellular,8,feb,376,2,129,3,other,yes
313,7975,35,technician,divorced,tertiary,no,1718,yes,yes,cellular,17,nov,74,1,167,16,other,no
314,8510,47,services,married,secondary,no,1111,no,no,unknown,20,jun,415,4,-1,0,unknown,no
315,8743,31,technician,married,tertiary,no,22,no,no,cellular,22,aug,122,5,-1,0,unknown,no
316,2975,37,unknown,single,tertiary,no,0,no,no,cellular,8,jun,257,2,97,1,success,yes
317,5762,30,admin.,married,secondary,no,67,yes,no,unknown,16,may,149,1,-1,0,unknown,no
318,5346,30,blue-collar,married,secondary,no,1780,yes,no,unknown,28,may,116,12,-1,0,unknown,no
319,7336,49,admin.,single,secondary,no,2040,yes,no,unknown,15,may,204,1,-1,0,unknown,no
320,1487,48,technician,single,secondary,no,-92,yes,no,cellular,3,feb,1393,1,-1,0,unknown,yes
321,2204,32,management,married,tertiary,no,4733,no,no,cellular,30,apr,532,1,-1,0,unknown,yes
322,3184,32,management,single,tertiary,no,935,no,no,cellular,10,aug,161,2,375,5,failure,yes
323,4785,30,management,single,tertiary,no,232,no,no,cellular,15,jul,219,1,91,1,success,yes
324,6792,61,technician,married,secondary,no,50,yes,no,cellular,22,jul,213,5,-1,0,unknown,no
325,4200,37,unemployed,married,tertiary,no,7620,no,no,telephone,23,feb,367,1,176,6,failure,yes
326,4849,23,management,single,tertiary,no,1807,no,no,cellular,27,jul,606,1,-1,0,unknown,yes
327,3246,60,retired,married,secondary,no,523,no,no,cellular,13,aug,192,3,-1,0,unknown,yes
328,1317,38,entrepreneur,married,tertiary,no,1110,yes,no,cellular,20,nov,888,2,183,2,failure,yes
329,8555,58,technician,married,secondary,no,1476,yes,no,cellular,17,apr,286,1,-1,0,unknown,no
330,3214,21,student,single,secondary,no,123,no,no,telephone,12,aug,449,1,-1,0,unknown,yes
331,8357,41,blue-collar,married,primary,no,-516,no,yes,telephone,8,jul,554,3,-1,0,unknown,no
332,8843,35,management,married,secondary,no,4135,yes,no,cellular,12,may,106,4,-1,0,unknown,no
333,9750,61,management,married,secondary,no,1471,no,no,cellular,13,nov,632,1,93,2,failure,no
334,5810,52,services,married,secondary,no,497,yes,no,telephone,15,jul,265,5,-1,0,unknown,no
335,6729,47,self-employed,married,tertiary,no,1245,no,no,cellular,26,aug,17,15,-1,0,unknown,no
336,304,47,entrepreneur,married,secondary,no,0,no,no,unknown,5,jun,1446,1,-1,0,unknown,yes
337,4111,60,retired,married,secondary,no,1853,no,no,cellular,10,feb,234,1,183,1,success,yes
338,431,50,technician,divorced,secondary,no,396,no,no,unknown,20,jun,716,2,-1,0,unknown,yes
339,8162,32,unemployed,single,secondary,no,2706,no,no,cellular,21,nov,462,3,-1,0,unknown,no
340,7131,57,housemaid,married,primary,no,2,no,no,telephone,9,jul,138,3,-1,0,unknown,no
341,60,37,entrepreneur,divorced,secondary,no,175,yes,yes,unknown,13,may,753,6,-1,0,unknown,yes
342,10170,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no
343,10514,52,admin.,married,secondary,no,786,yes,no,cellular,6,may,164,5,-1,0,unknown,no
344,8676,33,management,married,tertiary,no,855,yes,yes,cellular,12,aug,191,2,-1,0,unknown,no
345,6341,55,technician,married,secondary,no,176,yes,no,cellular,28,jul,106,2,-1,0,unknown,no
346,9725,49,blue-collar,married,secondary,no,119,yes,no,cellular,13,may,78,1,-1,0,unknown,no
347,3819,29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,yes
348,4393,35,technician,single,tertiary,no,670,no,no,cellular,13,apr,278,4,182,2,success,yes
349,3564,22,services,single,secondary,no,129,no,no,cellular,16,oct,258,1,-1,0,unknown,yes
350,4470,61,retired,divorced,secondary,no,4243,no,no,cellular,30,apr,315,1,182,2,success,yes
351,2743,28,technician,single,tertiary,no,0,yes,no,cellular,25,may,269,1,40,2,failure,yes
352,51,24,services,single,secondary,yes,-122,yes,no,unknown,13,may,1000,1,-1,0,unknown,yes
353,8218,38,blue-collar,married,primary,no,168,yes,yes,telephone,13,may,212,3,-1,0,unknown,no
354,710,47,technician,single,secondary,no,1101,yes,no,cellular,23,jul,957,3,-1,0,unknown,yes
355,2495,47,blue-collar,married,primary,no,4227,yes,no,cellular,13,may,659,1,-1,0,unknown,yes
356,9924,29,technician,single,secondary,no,525,yes,no,cellular,16,apr,228,2,-1,0,unknown,no
357,8306,34,housemaid,married,tertiary,no,4958,yes,no,cellular,19,nov,175,1,183,1,failure,no
358,8620,40,blue-collar,married,secondary,no,1508,no,no,cellular,10,aug,153,2,383,1,failure,no
359,9158,49,services,married,tertiary,no,475,yes,no,cellular,28,jul,273,2,-1,0,unknown,no
360,7479,32,admin.,married,secondary,no,2664,yes,no,cellular,29,jul,242,7,-1,0,unknown,no
361,5711,40,self-employed,married,secondary,no,1893,no,no,cellular,21,jul,78,16,-1,0,unknown,no
362,10301,35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,no
363,7519,36,admin.,single,secondary,no,0,yes,yes,unknown,28,may,117,6,-1,0,unknown,no
364,5333,42,housemaid,married,primary,no,83,no,yes,cellular,7,aug,184,1,-1,0,unknown,no
365,3605,92,retired,married,unknown,no,775,no,no,cellular,22,oct,313,3,-1,0,unknown,yes
366,2039,49,technician,married,tertiary,no,2611,no,no,cellular,20,apr,194,2,-1,0,unknown,yes
367,1676,27,unknown,single,secondary,no,1187,no,no,telephone,26,feb,232,1,101,1,failure,yes
368,1179,58,retired,divorced,tertiary,no,3237,no,no,telephone,31,oct,615,1,-1,0,unknown,yes
369,1129,35,technician,single,secondary,no,3490,yes,no,cellular,29,aug,643,2,-1,0,unknown,yes
370,10450,47,technician,married,secondary,no,0,yes,no,cellular,17,dec,97,1,231,2,failure,no
371,6418,56,retired,married,primary,no,1947,no,no,cellular,30,apr,441,2,-1,0,unknown,no
372,308,43,blue-collar,single,secondary,no,318,yes,no,unknown,5,jun,736,2,-1,0,unknown,yes
373,5186,27,student,single,secondary,no,279,no,no,cellular,12,oct,323,1,-1,0,unknown,yes
374,681,26,blue-collar,single,primary,no,409,yes,no,cellular,21,jul,577,2,-1,0,unknown,yes
375,4774,24,student,single,primary,no,1235,no,no,cellular,14,jul,334,4,93,6,other,yes
376,6611,42,admin.,married,secondary,no,1279,yes,no,cellular,17,jul,50,1,-1,0,unknown,no
377,707,33,services,divorced,secondary,no,44,no,yes,cellular,23,jul,529,1,-1,0,unknown,yes
378,3945,67,retired,married,primary,no,1430,no,no,cellular,11,jan,499,2,91,3,failure,yes
379,8594,36,unemployed,married,secondary,no,923,no,no,unknown,27,sep,6,1,-1,0,unknown,no
380,3057,30,management,single,tertiary,no,536,no,no,cellular,2,jul,309,1,-1,0,unknown,yes
381,1921,43,services,married,primary,no,2557,yes,no,telephone,15,apr,165,2,327,3,failure,yes
382,3226,18,student,single,primary,no,608,no,no,cellular,12,aug,267,1,-1,0,unknown,yes
383,8570,32,management,single,tertiary,no,1,no,no,cellular,20,aug,108,5,-1,0,unknown,no
384,5125,81,retired,married,primary,no,1154,no,no,telephone,17,sep,231,1,-1,0,unknown,yes
385,9624,31,admin.,married,secondary,no,-474,yes,no,unknown,12,may,215,2,-1,0,unknown,no
386,2869,35,technician,married,tertiary,no,1354,no,no,cellular,2,jun,250,2,-1,0,unknown,yes
387,4945,35,admin.,single,secondary,no,-32,no,yes,cellular,6,aug,366,2,178,9,success,yes
388,6948,54,entrepreneur,married,secondary,yes,401,yes,no,cellular,11,may,341,1,-1,0,unknown,no
389,9957,32,technician,single,secondary,no,26,no,yes,cellular,25,jul,110,1,-1,0,unknown,no
390,4633,28,management,single,tertiary,no,187,no,no,cellular,9,jun,206,1,92,1,success,yes
391,7807,57,management,married,tertiary,no,1287,yes,no,cellular,8,apr,180,2,-1,0,unknown,no
392,3080,62,management,married,tertiary,no,2785,no,no,cellular,6,jul,270,3,-1,0,unknown,yes
393,2976,46,technician,married,secondary,no,3434,no,yes,cellular,8,jun,148,2,101,1,success,yes
394,204,25,self-employed,single,secondary,no,1242,yes,no,unknown,28,may,615,2,-1,0,unknown,yes
395,3525,24,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,1,92,5,other,yes
396,2626,25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes
397,10192,46,admin.,divorced,secondary,no,0,yes,no,cellular,2,feb,149,1,-1,0,unknown,no
398,231,36,management,single,tertiary,no,7606,yes,no,unknown,30,may,917,1,-1,0,unknown,yes
399,9116,33,technician,single,tertiary,no,3773,no,no,cellular,26,aug,124,4,-1,0,unknown,no
400,535,59,admin.,married,secondary,no,0,yes,no,cellular,10,jul,982,1,-1,0,unknown,yes
401,10061,33,management,married,tertiary,no,0,yes,no,cellular,18,nov,88,1,-1,0,unknown,no
402,1269,32,services,married,secondary,no,264,yes,yes,cellular,19,nov,1502,1,-1,0,unknown,yes
403,6340,57,services,divorced,primary,no,2225,yes,no,cellular,18,may,8,4,-1,0,unknown,no
404,9350,35,technician,divorced,secondary,no,2823,yes,no,cellular,26,feb,74,1,24,1,failure,no
405,2465,39,admin.,married,secondary,no,607,yes,no,cellular,12,may,454,2,364,3,failure,yes
406,1899,36,technician,married,secondary,no,15485,no,no,cellular,14,apr,461,1,-1,0,unknown,yes
407,9399,59,housemaid,married,primary,no,0,yes,no,cellular,22,jul,186,2,-1,0,unknown,no
408,7323,34,blue-collar,single,secondary,no,47,yes,no,cellular,14,apr,232,1,147,2,failure,no
409,132,35,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,1,-1,0,unknown,yes
410,3640,53,unknown,married,primary,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
411,7883,29,admin.,married,secondary,no,187,yes,yes,cellular,24,jul,386,2,-1,0,unknown,no
412,17,53,services,divorced,primary,no,-291,yes,yes,unknown,7,may,591,1,-1,0,unknown,yes
413,7362,57,unemployed,married,primary,no,0,yes,no,cellular,20,nov,231,2,-1,0,unknown,no
414,5021,31,services,single,secondary,no,-205,no,no,cellular,1,sep,481,1,579,1,failure,yes
415,5183,33,management,single,tertiary,no,816,yes,no,cellular,11,oct,383,2,503,2,failure,yes
416,6030,39,technician,married,secondary,no,0,no,no,cellular,20,aug,327,3,-1,0,unknown,no
417,1649,37,management,married,tertiary,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
418,5386,58,housemaid,married,tertiary,no,0,yes,no,cellular,21,jul,111,1,-1,0,unknown,no
419,2993,40,self-employed,single,tertiary,no,10346,no,no,cellular,15,jun,491,2,207,1,other,yes
420,4657,28,management,single,tertiary,no,2725,no,no,cellular,16,jun,292,1,504,1,failure,yes
421,1299,32,services,single,secondary,no,5806,yes,no,cellular,20,nov,1503,2,-1,0,unknown,yes
422,2057,59,technician,married,secondary,no,10925,no,no,cellular,21,apr,100,1,-1,0,unknown,yes
423,1460,61,management,married,tertiary,no,6016,no,no,cellular,2,feb,670,3,-1,0,unknown,yes
424,2582,30,admin.,single,secondary,no,315,yes,no,cellular,14,may,884,3,346,4,failure,yes
425,923,49,services,married,secondary,no,823,no,no,cellular,8,aug,780,4,-1,0,unknown,yes
426,10436,26,services,single,secondary,no,2158,yes,yes,telephone,5,jun,227,1,-1,0,unknown,no
427,2949,44,technician,married,tertiary,no,1933,no,no,cellular,5,jun,462,1,-1,0,unknown,yes
428,2938,30,management,single,tertiary,no,3384,no,no,cellular,4,jun,578,2,-1,0,unknown,yes
429,2680,55,retired,divorced,tertiary,no,0,no,no,cellular,18,may,616,1,370,1,success,yes
430,9966,44,services,married,secondary,no,-254,no,no,unknown,20,jun,25,1,-1,0,unknown,no
431,7696,23,technician,single,secondary,no,598,no,no,cellular,30,apr,166,1,-1,0,unknown,no
432,2149,37,technician,married,secondary,no,1458,no,no,cellular,30,apr,281,1,-1,0,unknown,yes
433,2435,40,blue-collar,married,secondary,no,-438,no,no,cellular,11,may,1017,1,-1,0,unknown,yes
434,1705,30,admin.,single,secondary,no,523,no,yes,cellular,3,mar,83,1,-1,0,unknown,yes
435,6124,39,blue-collar,married,secondary,no,661,yes,no,unknown,12,may,162,4,-1,0,unknown,no
436,5531,51,management,married,tertiary,no,-714,no,no,cellular,18,jul,83,2,-1,0,unknown,no
437,6263,51,blue-collar,married,secondary,no,19,no,no,cellular,15,jun,292,1,-1,0,unknown,no
438,5410,25,unemployed,married,secondary,no,285,yes,no,unknown,29,may,859,2,-1,0,unknown,no
439,7866,49,blue-collar,married,secondary,no,1219,yes,no,cellular,26,aug,168,5,-1,0,unknown,no
440,401,35,blue-collar,married,unknown,no,1201,no,no,unknown,18,jun,537,1,-1,0,unknown,yes
441,2095,74,retired,married,primary,no,670,no,no,cellular,23,apr,266,5,-1,0,unknown,yes
442,9377,56,technician,married,secondary,no,205,no,yes,cellular,23,jul,442,2,-1,0,unknown,no
443,6331,35,unknown,married,tertiary,no,1260,no,no,cellular,11,aug,204,9,-1,0,unknown,no
444,1555,58,management,married,tertiary,no,3342,no,no,cellular,5,feb,344,5,-1,0,unknown,yes
445,2044,32,technician,single,secondary,no,1995,yes,no,cellular,20,apr,121,1,-1,0,unknown,yes
446,6414,37,unemployed,single,tertiary,no,1316,yes,no,cellular,18,nov,389,1,172,2,failure,no
447,8181,27,management,single,secondary,no,442,yes,no,unknown,28,may,212,1,-1,0,unknown,no
448,7039,29,blue-collar,married,secondary,no,933,yes,no,cellular,17,apr,180,2,-1,0,unknown,no
449,7633,51,housemaid,married,primary,no,605,no,no,cellular,3,feb,91,2,159,14,failure,no
450,2562,29,management,married,secondary,no,231,no,no,cellular,14,may,1075,1,14,1,failure,yes
451,2670,27,blue-collar,single,secondary,no,513,yes,yes,cellular,18,may,351,1,-1,0,unknown,yes
452,2771,48,management,divorced,tertiary,no,17964,yes,no,cellular,26,may,208,2,96,3,other,yes
453,9368,59,blue-collar,married,secondary,no,475,yes,yes,unknown,2,jun,290,1,-1,0,unknown,no
454,5062,24,student,single,secondary,no,689,no,no,cellular,8,sep,630,1,-1,0,unknown,yes
455,1251,30,management,single,tertiary,no,5561,yes,no,cellular,19,nov,511,1,-1,0,unknown,yes
456,659,36,management,married,tertiary,no,625,yes,no,cellular,18,jul,1360,9,-1,0,unknown,yes
457,8046,32,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,131,2,-1,0,unknown,no
458,4320,35,technician,single,secondary,no,1227,no,no,cellular,18,mar,593,4,90,6,other,yes
459,4298,77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,yes
460,9900,51,admin.,divorced,secondary,no,2717,no,no,unknown,9,jun,559,2,-1,0,unknown,no
461,8621,45,admin.,divorced,secondary,no,1126,yes,no,unknown,27,may,172,1,-1,0,unknown,no
462,8054,37,management,married,tertiary,no,1698,yes,no,unknown,6,jun,95,2,-1,0,unknown,no
463,4514,19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
464,9530,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no
465,5084,52,unemployed,married,secondary,no,1416,no,no,cellular,13,sep,218,3,187,3,success,yes
466,7765,37,technician,married,secondary,no,1450,yes,yes,unknown,21,may,112,1,-1,0,unknown,no
467,3218,75,retired,married,primary,no,2970,no,no,cellular,12,aug,641,1,-1,0,unknown,yes
468,5419,48,admin.,married,secondary,no,476,no,no,unknown,5,jun,489,3,-1,0,unknown,no
469,5367,39,blue-collar,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,unknown,no
470,3013,49,management,married,tertiary,no,561,no,no,cellular,15,jun,173,1,-1,0,unknown,yes
471,9755,48,admin.,divorced,secondary,no,1033,no,yes,unknown,22,aug,11,1,-1,0,unknown,no
472,5965,28,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no
473,10000,27,admin.,single,secondary,no,0,yes,no,cellular,18,may,552,5,-1,0,unknown,no
474,4474,54,technician,married,tertiary,no,395,no,no,cellular,30,apr,183,1,183,2,success,yes
475,8417,33,technician,single,tertiary,no,0,no,no,cellular,14,aug,93,2,-1,0,unknown,no
476,8392,36,blue-collar,married,secondary,no,79,yes,yes,cellular,2,jun,74,2,-1,0,unknown,no
477,449,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown,yes
478,3294,55,technician,divorced,tertiary,no,0,no,no,cellular,18,aug,237,1,-1,0,unknown,yes
479,6326,46,admin.,married,secondary,no,664,no,no,cellular,5,aug,295,2,-1,0,unknown,no
480,184,28,admin.,single,secondary,no,460,yes,no,unknown,26,may,741,6,-1,0,unknown,yes
481,7602,35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no
482,5275,29,management,single,tertiary,no,765,no,no,cellular,16,nov,238,1,-1,0,unknown,yes
483,10165,31,admin.,single,secondary,no,690,no,no,cellular,6,feb,92,12,-1,0,unknown,no
484,8563,40,management,single,secondary,no,900,yes,no,cellular,30,jul,84,2,-1,0,unknown,no
485,1853,35,technician,single,secondary,no,16,yes,no,cellular,8,apr,903,1,-1,0,unknown,yes
486,6742,41,management,married,tertiary,no,-4,yes,no,cellular,8,may,72,1,368,1,failure,no
487,1758,49,technician,divorced,tertiary,no,1807,yes,no,cellular,12,mar,229,1,-1,0,unknown,yes
488,1309,53,blue-collar,married,primary,no,421,yes,no,cellular,20,nov,677,1,-1,0,unknown,yes
489,6269,31,self-employed,married,tertiary,no,170,no,yes,cellular,28,jul,98,16,-1,0,unknown,no
490,2263,32,technician,single,tertiary,no,1246,yes,no,cellular,30,apr,509,1,85,2,success,yes
491,9343,54,blue-collar,married,primary,no,209,no,yes,unknown,17,nov,206,1,-1,0,unknown,no
492,9826,50,blue-collar,married,primary,no,0,no,no,cellular,11,aug,72,5,-1,0,unknown,no
